# ETA — angle entre η (normale GLS) et n_i (normale surface)
# Mellado et al. (2012) Eq. 4 : η = ∇s_û(p) / ||∇s_û(p)||
# Valeurs en DEGRÉS.  0° = aligné parfaitement  180° = opposé
#
n_scales  = 15
n_points  = 10000

[ECHELLE 01]
  t             = 0.171968
  n_valid       = 10000/10000
  mean(angle°)  = 78.4819
  std(angle°)   = 43.5742
  valeurs (degrés) :
    p000602   90.0000°
    p000603   90.0000°
    p000604   20.5139°
    p000605   41.1251°
    p000606   84.3642°
    p000607   10.1809°
    p000608   21.6599°
    p000609   69.4310°
    p000610   66.7458°
    p000611   27.9921°
    p000612  160.4732°
    p000613   13.5881°
    p000614  107.3394°
    p000615   76.4508°
    p000616  107.4434°
    p000617   27.5290°
    p000618   58.0456°
    p000619   81.3501°
    p000620   97.3639°
    p000621  138.6350°
    p000622   51.9639°
    p000623   25.3570°
    p000624   60.2523°
    p000625   94.3560°
    p000626  170.2646°
    p000627   71.5427°
    p000628    4.0572°
    p000629   90.0000°
    p000630   90.0000°
    p000631   90.0000°
    p000632   90.0000°
    p000633   90.0000°
    p000634   90.0000°
    p000635   90.0000°
    p000636   90.0000°
    p000637   90.0000°
    p000638   90.0000°
    p000639   90.0000°
    p000640  100.3794°
    p000641  147.3807°
    p000642   44.0479°
    p000643  101.3111°
    p000644  138.4200°
    p000645  139.6111°
    p000646   29.0791°
    p000647   16.1330°
    p000648   74.0941°
    p000649  153.7241°
    p000650   91.7373°
    p000651   38.9545°
    p000652   33.3502°
    p000653   75.4410°
    p000654   67.2449°
    p000655  111.0684°
    p000656   53.4560°
    p000657   16.7723°
    p000658   39.2268°
    p000659   35.8754°
    p000660   16.3627°
    p000661   68.0124°
    p000662   14.8749°
    p000663  134.7003°
    p000664  103.0251°
    p000665   90.0000°
    p000666   90.0000°
    p000667   90.0000°
    p000668   90.0000°
    p000669   90.0000°
    p000670   90.0000°
    p000671   90.0000°
    p000672   90.0000°
    p000673   15.7237°
    p000674   66.5085°
    p000675   98.8472°
    p000676  142.0128°
    p000677   83.7980°
    p000678   54.5833°
    p000679  143.8285°
    p000680   21.2747°
    p000681  167.6560°
    p000682  132.1680°
    p000683  165.9004°
    p000684   77.6266°
    p000685   58.7431°
    p000686   90.0000°
    p000687   90.0000°
    p000688   90.0000°
    p000689   90.0000°
    p000690   90.0000°
    p000691   90.0000°
    p000692   90.0000°
    p000693   90.0000°
    p000694   90.0000°
    p000695   90.0000°
    p000696   90.0000°
    p000697  131.5779°
    p000698   61.7780°
    p000699   66.5861°
    p000700   36.4199°
    p000701   94.1782°
    p000702  159.2789°
    p000703  135.9381°
    p000704   90.0345°
    p000705   36.0435°
    p000706   18.5645°
    p000707  168.6732°
    p000708  110.6830°
    p000709   59.6764°
    p000710   67.0589°
    p000711   51.2387°
    p000712   24.7120°
    p000713   25.2632°
    p000714  140.1872°
    p000715   10.5775°
    p000716  135.1806°
    p000717   22.5343°
    p000718   54.6412°
    p000719   62.1078°
    p000720   78.0870°
    p000721   90.0000°
    p000722   90.0000°
    p000723   90.0000°
    p000724   90.0000°
    p000725   90.0000°
    p000726   90.0000°
    p000727   90.0000°
    p000728   90.0000°
    p000729   90.0000°
    p000730   90.0000°
    p000731   90.0000°
    p000732   90.0000°
    p000733   42.0371°
    p000734   36.1066°
    p000735   48.6602°
    p000736  154.4974°
    p000737   27.1930°
    p000738   58.2993°
    p000739   56.7755°
    p000740  102.6259°
    p000741  161.7780°
    p000742   89.7908°
    p000743   78.4492°
    p000744   20.3897°
    p000745   90.0000°
    p000746   90.0000°
    p000747   90.0000°
    p000748   90.0000°
    p000749   90.0000°
    p000750   90.0000°
    p000751   22.0441°
    p000752  168.1091°
    p000753   38.7633°
    p000754   87.1354°
    p000755  143.0274°
    p000756  159.5440°
    p000757  133.0270°
    p000758  125.0587°
    p000759   56.3507°
    p000760   59.8053°
    p000761   61.9654°
    p000762    4.1878°
    p000763   57.3479°
    p000764   31.6874°
    p000765  125.0811°
    p000766   59.3747°
    p000767  148.5506°
    p000768   21.4228°
    p000769  117.6204°
    p000770   26.5144°
    p000771   47.6200°
    p000772   91.3357°
    p000773  136.6595°
    p000774   36.1792°
    p000775   37.9883°
    p000776   56.8128°
    p000777   34.7699°
    p000778   90.0000°
    p000779   90.0000°
    p000780   90.0000°
    p000781   90.0000°
    p000782   90.0000°
    p000783   90.0000°
    p000784   90.0000°
    p000785   90.0000°
    p000786   90.0000°
    p000787   90.0000°
    p000788   90.0000°
    p000789   90.0000°
    p000790   54.3935°
    p000791   54.6082°
    p000792   23.9422°
    p000793   69.6020°
    p000794   45.4100°
    p000795  109.0601°
    p000796    7.5444°
    p000797   64.3693°
    p000798  123.7929°
    p000799  165.4802°
    p000800   65.4008°
    p000801  154.1398°
    p000802  168.0479°
    p000803   17.0410°
    p000804  158.8999°
    p000805   32.1624°
    p000806  162.1566°
    p000807   16.1646°
    p000808  152.4936°
    p000809   14.6634°
    p000810   50.3924°
    p000811   22.9250°
    p000812   24.2527°
    p000813   68.9897°
    p000814   90.0000°
    p000815   90.0000°
    p000816   90.0000°
    p000817   90.0000°
    p000818   90.0000°
    p000819   90.0000°
    p000820   90.0000°
    p000821   90.0000°
    p000822   90.0000°
    p000823   90.0000°
    p000824   76.2584°
    p000825  106.0241°
    p000826  157.4744°
    p000827   40.2394°
    p000828  149.9282°
    p000829   53.8883°
    p000830   20.1888°
    p000831    8.0933°
    p000832   68.8044°
    p000833   19.1994°
    p000834  104.3892°
    p000835  145.1861°
    p000836   90.0000°
    p000837   90.0000°
    p000838   90.0000°
    p000839   90.0000°
    p000840   90.0000°
    p000841   90.0000°
    p000842   90.0000°
    p000843   90.0000°
    p000844   90.0000°
    p000845   90.0000°
    p000846   90.0000°
    p000847   30.7018°
    p000848   89.5018°
    p000849   51.9971°
    p000850  140.9880°
    p000851    3.9200°
    p000852  131.1318°
    p000853  131.7409°
    p000854  171.9420°
    p000855  138.5356°
    p000856   32.6035°
    p000857   12.1747°
    p000858   40.8821°
    p000859  107.8845°
    p000860   31.1851°
    p000861  111.4007°
    p000862   14.8468°
    p000863   22.7586°
    p000864  144.2715°
    p000865  113.8506°
    p000866  109.2708°
    p000867   25.0277°
    p000868   65.9228°
    p000869   76.1541°
    p000870   90.0000°
    p000871   90.0000°
    p000872   90.0000°
    p000873   90.0000°
    p000874   90.0000°
    p000875   90.0000°
    p000876   90.0000°
    p000877   90.0000°
    p000878   90.0000°
    p000879   90.0000°
    p000880   90.0000°
    p000881   90.0000°
    p000882   90.0000°
    p000883  149.9130°
    p000884   36.5405°
    p000885    6.0106°
    p000886   49.2518°
    p000887   39.4458°
    p000888   13.7117°
    p000889   41.7459°
    p000890   53.0222°
    p000891    5.4566°
    p000892   11.2018°
    p000893   52.3912°
